97070757,1665482040953719,1,1,97070757,X,1349969046719238382,1000000022987960,14501,B,311205,2
97070758,1665482040953724,1,1,97070758,M,1349969046719241617,1000000023099749,15254,S,154675,1
97070759,1665482040953729,1,1,97070759,X,1349969046719246795,1000000023097346,15254,S,154670,1
97070760,1665482040953736,1,1,97070760,X,1349969046719251252,1000000022678976,14501,B,310485,2
97070761,1665482040953739,1,1,97070761,X,1349969046719255773,1000000022708329,14501,B,310805,2
97070762,1665482040953745,1,1,97070762,M,1349969046719259838,1000000023065300,15254,B,154255,2
97070763,1665482040953791,1,1,97070763,M,1349969046719317254,1000000023065301,15254,S,155405,32
97070764,1665482040953798,1,1,97070764,M,1349969046719322638,1000000022941281,14501,B,311205,8
97070765,1665482040953803,1,1,97070765,M,1349969046719328136,1000000022726071,14501,S,311995,6
97070766,1665482040956221,1,1,97070766,N,1349969046721741465,1000000023100772,236,S,329325,10
97070767,1665482040956301,1,1,97070767,N,1349969046721825606,1000000023100773,236,B,329135,2
97070768,1665482040991099,1,1,97070768,N,1349969046724950482,1000000023100774,8833,B,3880,15
97070769,1665482040991105,1,1,97070769,T,1349969046724950482,1000000023100774,1000000023100205,8833,3880,15
97070770,1665482040991107,1,1,97070770,X,1349969046725130508,1000000023032408,263,B,866525,23
97070771,1665482040991108,1,1,97070771,M,1349969046725548785,1000000023100504,157,B,427310,2
97070772,1665482040991110,1,1,97070772,N,1349969046725554915,1000000023100775,422,B,77380,12
97070773,1665482040991111,1,1,97070773,M,1349969046725558345,1000000023095128,163,B,26730,148
97070774,1665482040991112,1,1,97070774,M,1349969046725570709,1000000022974351,1270,B,49990,59
97070775,1665482040991115,1,1,97070775,M,1349969046725598520,1000000022974352,1270,S,50055,59
97070776,1665482040991117,1,1,97070776,M,1349969046725627801,1000000023093073,157,B,427315,1
97070777,1665482040991119,1,1,97070777,M,1349969046725654990,1000000022691323,1270,B,49975,752
97070778,1665482040991121,1,1,97070778,M,1349969046725704169,1000000023100504,157,B,427320,2
97070779,1665482040991122,1,1,97070779,M,1349969046725737299,1000000022865555,1270,S,50060,40
97070780,1665482040991123,1,1,97070780,M,1349969046725782318,1000000023093073,157,B,427325,1
97070781,1665482040991124,1,1,97070781,M,1349969046725869270,1000000022974351,1270,B,49985,59
97070782,1665482040991125,1,1,97070782,M,1349969046725871574,1000000022974352,1270,S,50050,59
97070783,1665482040991126,1,1,97070783,M,1349969046725945878,1000000022765480,1270,B,49965,1788
97070784,1665482040991131,1,1,97070784,X,1349969046726682914,1000000023100125,21508,S,50800,348
97070785,1665482040991133,1,1,97070785,X,1349969046726685150,1000000023100127,21508,S,50800,348
97070786,1665482040991134,1,1,97070786,M,1349969046733849510,1000000003086281,157,S,427500,100
